ProductID,ProductName,ImageType,FileName
20250711-378,乐事大波浪薯片,front,20250711-378_正面图片_0.png
20250711-378,乐事大波浪薯片,label,20250711-378_标签照片_0.png
20250711-379,乐事大波浪薯片,back,20250711-379_背面图片_0.png
20250711-380,乐事大波浪薯片,front,20250711-380_正面图片_0.png
20250711-380,乐事大波浪薯片,back,20250711-380_背面图片_0.png
20250711-380,乐事大波浪薯片,label,20250711-380_标签照片_0.png
20250711-381,乐事大波浪薯片,front,20250711-381_正面图片_0.png
20250711-381,乐事大波浪薯片,back,20250711-381_背面图片_0.png
20250711-381,乐事大波浪薯片,label,20250711-381_标签照片_0.png
20250711-382,伊利高钙鲜牛奶巴氏杀菌乳,front,20250711-382_正面图片_0.png
20250711-382,伊利高钙鲜牛奶巴氏杀菌乳,back,20250711-382_背面图片_0.png
20250711-382,伊利高钙鲜牛奶巴氏杀菌乳,label,20250711-382_标签照片_0.png
20250711-383,黑松露火腿苏打饼干,front,20250711-383_正面图片_0.png
20250711-383,黑松露火腿苏打饼干,back,20250711-383_背面图片_0.png
20250711-384,香卤鸭脖,front,20250711-384_正面图片_0.png
20250711-384,香卤鸭脖,back,20250711-384_背面图片_0.png
20250711-385,伊利每益添活菌型乳酸菌,front,20250711-385_正面图片_0.png
20250711-385,伊利每益添活菌型乳酸菌,back,20250711-385_背面图片_0.png
20250711-385,伊利每益添活菌型乳酸菌,label,20250711-385_标签照片_0.png
20250711-386,趣多多软曲奇饼干,front,20250711-386_正面图片_0.png
20250711-386,趣多多软曲奇饼干,label,20250711-386_标签照片_0.png
20250711-387,碧根果仁,front,20250711-387_正面图片_0.png
20250711-387,碧根果仁,back,20250711-387_背面图片_0.png
